,Warehouse,Order date,Delivery date,Customer,Zipcode
8415,Pittsburgh Mills,9/13/2022 10:23,9/14/2022 12:18,79508,15317
8417,Washington,9/13/2022 11:27,9/16/2022 15:53,250642,15220
8418,McKees Rocks,9/13/2022 11:32,9/14/2022 14:45,250642,15220
8419,Pittsburgh Mills,9/13/2022 12:21,9/15/2022 10:12,15619,15216
8420,Butler,9/13/2022 12:23,9/15/2022 10:12,15619,15216
8421,Akron,9/13/2022 12:37,9/19/2022 11:03,74109,15241
8422,Pittsburgh Mills,9/13/2022 12:51,9/14/2022 13:01,3567,15301
8423,Pittsburgh Mills,9/13/2022 13:10,9/14/2022 11:48,124728,15055
8424,Washington,9/13/2022 13:17,9/19/2022 12:19,243598,15301
8425,Beaver,9/13/2022 14:03,9/19/2022 17:39,225651,15106
8426,Washington,9/13/2022 14:52,9/15/2022 10:44,91505,15205
8427,Pittsburgh Mills,9/13/2022 15:15,9/16/2022 11:29,121365,15102
8428,Boardman,9/13/2022 15:17,9/23/2022 13:21,121365,15102
8429,Warren,9/13/2022 15:17,9/23/2022 13:21,121365,15102
8430,Washington,9/13/2022 16:09,9/14/2022 15:16,14544,15102
8431,Washington,9/13/2022 16:32,9/14/2022 15:55,153487,15236
8432,Washington Big Box,9/13/2022 17:02,9/16/2022 16:57,47136,15237
8433,Butler,9/13/2022 17:03,9/14/2022 13:02,47136,15237
8434,Butler,9/13/2022 17:49,9/14/2022 16:54,219933,15217
8435,Pittsburgh Mills,9/13/2022 18:35,9/15/2022 12:15,226737,15090
8436,Pittsburgh Mills,9/13/2022 19:11,9/15/2022 16:09,98640,15235
8437,Washington,9/13/2022 19:24,9/14/2022 14:28,10013,15317
8438,Washington,9/13/2022 21:08,9/15/2022 10:21,40317,15216
8439,Butler,9/13/2022 22:33,9/14/2022 19:01,97642,15206
8440,Beaver,9/13/2022 22:44,9/19/2022 10:04,208238,15206
8441,Butler,9/13/2022 22:45,9/14/2022 18:53,208238,15206
8442,Pittsburgh Mills,9/13/2022 22:46,9/14/2022 18:53,208238,15206
8443,Pittsburgh Mills,9/13/2022 22:50,9/15/2022 11:23,46145,15212
8444,Pittsburgh Mills,9/13/2022 23:37,9/21/2022 15:36,87746,15235
8445,Washington,9/13/2022 23:48,9/14/2022 14:57,238775,15102
8446,Washington,9/14/2022 0:24,9/15/2022 10:31,39766,15220
8447,Butler,9/14/2022 0:59,9/15/2022 11:45,195893,15143
8448,Washington Big Box,9/14/2022 1:19,9/15/2022 10:12,15619,15216
8449,Pittsburgh Mills,9/14/2022 1:38,9/16/2022 11:17,161691,15102
8450,McKees Rocks,9/14/2022 2:57,9/19/2022 11:47,564,15317
8451,Pittsburgh Mills,9/14/2022 5:33,9/14/2022 12:38,254735,15317
8452,Pittsburgh Mills,9/14/2022 5:47,9/16/2022 15:59,11209,15220
8453,Pittsburgh Mills,9/14/2022 6:05,9/15/2022 12:57,242857,15237
8454,Butler,9/14/2022 6:40,9/15/2022 9:40,111899,15227
8455,Butler,9/14/2022 7:02,9/15/2022 15:00,157974,15228
8456,McKees Rocks,9/14/2022 7:10,9/15/2022 13:09,69515,15209
8457,Washington,9/14/2022 7:12,9/21/2022 13:18,227225,15239
8458,Pittsburgh Mills,9/14/2022 7:18,9/14/2022 14:24,2223,15317
8459,Washington,9/14/2022 7:18,9/16/2022 16:21,237399,15090
8460,Butler,9/14/2022 7:21,9/15/2022 9:55,14443,15227
8461,Pittsburgh Mills,9/14/2022 7:21,9/15/2022 9:56,14443,15227
8462,Washington,9/14/2022 7:22,9/15/2022 9:57,14443,15227
8463,Butler,9/14/2022 7:26,9/15/2022 18:40,256790,15143
8464,Pittsburgh Mills,9/14/2022 7:36,9/14/2022 15:34,21130,15102
8465,Washington,9/14/2022 7:43,9/15/2022 12:59,38659,15057
8466,Washington Big Box,9/14/2022 7:49,9/16/2022 10:42,68845,15044
8467,Pittsburgh Mills,9/14/2022 8:12,9/16/2022 15:02,214158,15226
8468,Washington,9/14/2022 8:13,9/16/2022 15:03,214158,15226
8469,Pittsburgh Mills,9/14/2022 8:39,9/19/2022 17:28,220585,15106
8470,Washington Big Box,9/14/2022 8:41,9/15/2022 14:49,254882,15228
8471,Beaver,9/14/2022 9:08,9/19/2022 9:47,150467,15243
8472,Pittsburgh Mills,9/14/2022 9:08,9/19/2022 9:48,150467,15243
8473,Washington,9/14/2022 9:40,9/16/2022 8:40,7417,15210
8474,McKees Rocks,9/14/2022 9:59,9/19/2022 7:46,224205,15218
8475,McKees Rocks,9/14/2022 10:01,9/19/2022 11:40,79508,15317
8476,Pittsburgh Mills,9/14/2022 10:03,9/19/2022 11:40,79508,15317
8477,Butler,9/14/2022 10:23,9/16/2022 14:34,181313,15227
8478,Washington Big Box,9/14/2022 11:12,9/15/2022 12:33,2374,15212
8479,Butler,9/14/2022 11:12,9/19/2022 11:35,100307,15237
8480,Butler,9/14/2022 12:35,9/20/2022 12:18,193768,15317
8481,Washington,9/14/2022 12:36,9/20/2022 12:18,193768,15317
8482,Washington,9/14/2022 12:55,9/19/2022 15:13,165319,15129
8483,Butler,9/14/2022 13:34,9/19/2022 9:29,152470,15241
8484,Beaver,9/14/2022 13:34,9/19/2022 9:29,152470,15241
8485,McKees Rocks,9/14/2022 13:49,9/19/2022 9:31,152470,15241
8486,Pittsburgh Mills,9/14/2022 13:50,9/19/2022 9:32,152470,15241
8487,Beaver,9/14/2022 14:20,9/19/2022 11:17,258506,15212
8488,Pittsburgh Mills,9/14/2022 15:46,9/16/2022 14:34,181313,15227
8489,Washington,9/14/2022 15:46,9/16/2022 10:35,118074,15106
8490,Washington,9/14/2022 16:18,9/16/2022 10:43,68845,15044
8491,Pittsburgh Mills,9/14/2022 16:22,9/19/2022 11:14,6476,15317
8492,Washington Big Box,9/14/2022 17:10,9/15/2022 17:47,49260,15217
8493,Washington,9/14/2022 17:14,9/15/2022 17:34,49260,15217
8494,McKees Rocks,9/14/2022 18:54,9/19/2022 10:29,2640,15241
8495,Pittsburgh Mills,9/14/2022 19:16,9/20/2022 13:36,216620,44420
8497,Washington,9/14/2022 20:43,9/19/2022 8:46,52177,15236
8498,Washington,9/14/2022 21:35,9/16/2022 16:35,236460,15090
8499,Pittsburgh Mills,9/14/2022 22:56,9/20/2022 12:29,176385,15342
8500,Washington,9/14/2022 23:10,9/16/2022 15:08,71708,15226
8501,Butler,9/14/2022 23:17,9/19/2022 11:35,193678,15203
8502,Butler,9/14/2022 23:22,9/19/2022 14:34,27668,15367
8503,Pittsburgh Mills,9/15/2022 0:10,9/19/2022 15:12,202234,15221
8504,Boardman,9/15/2022 4:37,9/19/2022 15:25,236144,15217
8505,Washington Big Box,9/15/2022 5:18,9/19/2022 15:14,165319,15129
8506,Beaver,9/15/2022 6:11,9/19/2022 11:11,245309,15237
8507,Washington,9/15/2022 6:18,9/16/2022 9:00,223702,15213
8508,Pittsburgh Mills,9/15/2022 6:36,9/19/2022 15:05,18127,15221
8509,Washington Big Box,9/15/2022 6:49,9/16/2022 13:27,259323,15208
8510,Washington,9/15/2022 7:01,9/16/2022 8:24,111899,15227
8511,Butler,9/15/2022 7:10,9/19/2022 11:26,204352,15237
8512,Washington,9/15/2022 7:15,9/19/2022 10:56,78168,15116
8513,Washington,9/15/2022 7:31,9/16/2022 9:13,65699,15222
8514,Akron,9/15/2022 7:58,9/19/2022 9:49,150467,15243
8515,Pittsburgh Mills,9/15/2022 8:08,9/19/2022 8:32,110854,15236
8516,Pittsburgh Mills,9/15/2022 8:15,9/19/2022 9:07,119846,15236
8517,McKees Rocks,9/15/2022 8:17,9/16/2022 10:26,51434,15106
8518,Butler,9/15/2022 8:30,9/19/2022 10:12,188175,15201
8519,Butler,9/15/2022 8:34,9/20/2022 11:47,160263,15317
8520,Washington,9/15/2022 8:37,9/20/2022 10:36,227171,15237
8521,Akron,9/15/2022 8:49,9/19/2022 9:47,92069,15220
8522,Butler,9/15/2022 8:53,9/19/2022 8:31,236605,15236
8523,Washington,9/15/2022 9:05,9/22/2022 15:29,38659,15057
8524,Pittsburgh Mills,9/15/2022 9:06,9/20/2022 9:43,155930,15237
8525,Washington,9/15/2022 9:06,9/20/2022 9:41,155930,15237
8526,Washington,9/15/2022 9:20,9/23/2022 9:54,160602,15017
8527,Washington Big Box,9/15/2022 9:20,9/21/2022 10:04,164043,15101
8528,Pittsburgh Mills,9/15/2022 10:01,9/16/2022 15:16,184734,15226
8529,Pittsburgh Mills,9/15/2022 10:24,9/19/2022 12:13,24342,15237
8530,Butler,9/15/2022 10:34,9/19/2022 9:59,231413,15206
8531,Pittsburgh Mills,9/15/2022 11:23,9/16/2022 16:21,257878,15220
8532,Beaver,9/15/2022 11:25,11/9/2022 19:59,257878,15220
8533,Butler,9/15/2022 11:25,11/9/2022 19:28,257878,15220
8534,Pittsburgh Mills,9/15/2022 13:15,9/23/2022 11:59,3567,15301
8535,Boardman,9/15/2022 14:33,9/19/2022 10:34,69515,15209
8536,Butler,9/15/2022 15:48,9/19/2022 11:23,16332,15317
8537,Pittsburgh Mills,9/15/2022 16:10,9/16/2022 15:41,66730,15106
8538,Akron,9/15/2022 17:30,9/19/2022 15:10,165319,15129
8539,Butler,9/15/2022 18:44,9/19/2022 11:52,111322,15237
8540,McKees Rocks,9/15/2022 20:34,9/16/2022 11:09,57725,15234
8541,Pittsburgh Mills,9/15/2022 22:52,9/19/2022 14:17,254735,15317
8542,Butler,9/15/2022 22:55,9/19/2022 12:03,195893,15143
8543,McKees Rocks,9/15/2022 22:57,9/19/2022 10:44,242857,15237
8544,Pittsburgh Mills,9/15/2022 22:59,9/19/2022 10:46,242857,15237
8545,Boardman,9/15/2022 22:59,9/19/2022 10:44,9032,15241
8546,Beaver,9/15/2022 23:08,9/20/2022 14:18,259825,44511
8547,Pittsburgh Mills,9/15/2022 23:11,9/21/2022 15:36,87746,15235
8548,Washington,9/15/2022 23:15,9/20/2022 10:19,71708,15226
8549,Washington,9/15/2022 23:21,9/20/2022 12:14,146961,15217
8550,Washington,9/16/2022 0:01,9/19/2022 14:17,254735,15317
8551,Washington Big Box,9/16/2022 1:16,9/19/2022 14:16,254735,15317
8552,Pittsburgh Mills,9/16/2022 2:54,9/19/2022 7:55,133114,15218
8553,Washington Big Box,9/16/2022 4:55,9/20/2022 14:44,256790,15143
8554,Beaver,9/16/2022 5:04,9/21/2022 15:55,161691,15102
8555,Washington,9/16/2022 5:20,9/20/2022 11:00,52221,15227
8556,Butler,9/16/2022 5:40,9/19/2022 10:55,125116,15241
8557,Washington,9/16/2022 6:52,9/21/2022 9:43,69515,15209
8558,Washington,9/16/2022 6:57,9/22/2022 17:45,15658,15106
8559,McKees Rocks,9/16/2022 6:59,9/16/2022 10:04,18276,15212
8560,Pittsburgh Mills,9/16/2022 7:00,9/19/2022 10:31,18276,15212
8561,Butler,9/16/2022 7:03,9/20/2022 18:05,98640,15235
8562,Pittsburgh Mills,9/16/2022 7:23,9/20/2022 12:35,180275,15342
8563,Butler,9/16/2022 7:43,9/19/2022 11:02,164043,15101
8564,McKees Rocks,9/16/2022 7:49,9/19/2022 10:44,9032,15241
8565,Washington,9/16/2022 7:57,9/22/2022 16:30,220585,15106
8566,Butler,9/16/2022 8:48,9/22/2022 13:20,210120,15367
8567,Washington Big Box,9/16/2022 8:52,9/19/2022 16:09,115783,15206
8568,Pittsburgh Mills,9/16/2022 8:53,9/20/2022 12:33,259323,15208
8569,Butler,9/16/2022 9:09,9/22/2022 15:16,24342,15237
8570,Washington,9/16/2022 9:20,9/20/2022 9:39,155930,15237
8571,Butler,9/16/2022 9:21,9/21/2022 10:32,155930,15237
8572,Pittsburgh Mills,9/16/2022 9:22,9/21/2022 15:32,72276,15102
8573,Washington,9/16/2022 10:09,9/22/2022 13:02,225410,15238
8574,McKees Rocks,9/16/2022 10:17,9/20/2022 11:27,16332,15317
8575,Pittsburgh Mills,9/16/2022 11:00,9/20/2022 12:34,65703,15208
8576,Washington,9/16/2022 11:03,9/20/2022 16:21,47257,15044
8577,Pittsburgh Mills,9/16/2022 11:17,9/20/2022 13:07,200710,15213
8578,Boardman,9/16/2022 12:57,9/22/2022 14:04,258506,15212
8579,Butler,9/16/2022 13:05,9/21/2022 13:05,236144,15217
8580,Butler,9/16/2022 13:40,9/21/2022 15:03,258992,15236
8581,Pittsburgh Mills,9/16/2022 13:41,9/21/2022 15:04,258992,15236
8582,Beaver,9/16/2022 14:59,9/21/2022 12:36,30122,15301
8583,Washington,9/16/2022 16:04,9/20/2022 11:16,256347,15227
8584,Beaver,9/16/2022 16:13,9/22/2022 15:11,8415,15317
8585,Washington,9/16/2022 17:15,9/20/2022 10:50,99253,15234
8586,Pittsburgh Mills,9/16/2022 18:06,9/20/2022 11:30,59176,15227
8587,McKees Rocks,9/16/2022 18:21,9/19/2022 17:56,211209,15057
8588,Butler,9/16/2022 18:55,9/21/2022 16:10,33781,15234
8589,Washington Big Box,9/16/2022 20:46,9/19/2022 15:02,50034,15129
8590,Butler,9/16/2022 23:16,9/21/2022 14:06,202192,15102
8591,Washington Big Box,9/16/2022 23:17,9/20/2022 15:44,210081,15143
8592,Butler,9/16/2022 23:19,9/21/2022 9:06,183018,15232
8593,Washington,9/16/2022 23:26,9/20/2022 12:44,208238,15206
8594,McKees Rocks,9/16/2022 23:37,9/21/2022 9:52,242857,15237
8595,Washington,9/16/2022 23:39,9/20/2022 13:15,20842,15213
8596,Washington,9/16/2022 23:41,9/20/2022 14:32,236278,15143
8597,Beaver,9/16/2022 23:44,9/23/2022 9:14,165164,15220
8598,Washington,9/17/2022 0:11,9/20/2022 12:28,240347,15217
8599,Pittsburgh Mills,9/17/2022 0:19,9/21/2022 14:13,233086,15102
8600,Washington,9/17/2022 0:19,9/19/2022 14:49,233086,15102
8601,Washington,9/17/2022 0:26,9/20/2022 11:19,8240,15317
8602,Pittsburgh Mills,9/17/2022 0:34,9/20/2022 11:56,8415,15317
8603,Pittsburgh Mills,9/17/2022 0:47,9/21/2022 12:54,16748,15301
8605,Pittsburgh Mills,9/17/2022 3:22,9/20/2022 11:08,125444,15227
8606,Pittsburgh Mills,9/17/2022 3:30,9/20/2022 10:31,251099,15226
8607,Pittsburgh Mills,9/17/2022 6:21,9/20/2022 18:06,98640,15235
8608,Washington Big Box,9/17/2022 6:52,9/20/2022 16:44,2546,16002
8609,Washington,9/17/2022 7:19,9/21/2022 12:54,145966,15235
8610,Beaver,9/17/2022 8:10,9/21/2022 13:52,172905,15144
8611,Pittsburgh Mills,9/17/2022 8:27,9/20/2022 13:46,153737,44420
8612,Washington,9/17/2022 8:47,9/21/2022 13:07,66324,15235
8613,Pittsburgh Mills,9/17/2022 8:51,9/21/2022 15:25,21130,15102
8614,Butler,9/17/2022 8:59,9/21/2022 16:18,241262,15236
8615,Washington,9/17/2022 9:28,9/20/2022 18:16,140337,15221
8616,McKees Rocks,9/17/2022 9:58,9/20/2022 12:07,1485,15317
8617,Pittsburgh Mills,9/17/2022 10:18,9/20/2022 11:08,124728,15055
8618,Washington,9/17/2022 11:18,9/20/2022 10:23,261246,15212
8619,McKees Rocks,9/17/2022 12:33,9/21/2022 14:26,50034,15129
8620,Butler,9/17/2022 14:28,9/22/2022 14:12,40516,15317
8621,Pittsburgh Mills,9/17/2022 17:04,9/20/2022 10:13,36819,15226
8622,Washington Big Box,9/17/2022 17:07,9/20/2022 10:16,18276,15212
8623,Pittsburgh Mills,9/17/2022 17:07,9/20/2022 12:35,136760,15342
8624,Beaver,9/17/2022 18:23,9/22/2022 11:28,7417,15210
8625,Washington,9/18/2022 9:07,9/21/2022 8:58,23451,15232
8626,Butler,9/18/2022 9:08,9/21/2022 9:01,23451,15232
8627,Pittsburgh Mills,9/18/2022 9:46,9/21/2022 13:53,74109,15241
8628,Beaver,9/18/2022 12:33,9/22/2022 11:04,181313,15227
8629,Pittsburgh Mills,9/18/2022 14:10,9/21/2022 13:58,72497,15035
8630,Butler,9/18/2022 14:31,9/21/2022 8:53,219933,15217
8631,Washington Big Box,9/18/2022 15:11,9/22/2022 9:15,255802,15218
8632,Washington,9/18/2022 16:16,9/21/2022 11:53,186801,15106
8633,Washington,9/18/2022 17:04,9/21/2022 10:19,212536,15237
8634,Washington Big Box,9/18/2022 17:42,9/20/2022 9:43,261689,15232
8635,Beaver,9/18/2022 19:22,9/30/2022 12:12,150785,15044
8636,Butler,9/19/2022 0:04,9/21/2022 10:56,65155,15017
8637,Washington,9/19/2022 7:50,9/22/2022 14:29,125595,15143
8638,Washington Big Box,9/19/2022 9:07,9/21/2022 13:26,57369,15330
8639,Pittsburgh Mills,9/19/2022 10:28,9/22/2022 15:17,24342,15237
8640,Washington,9/19/2022 10:44,9/22/2022 14:32,176385,15342
8641,McKees Rocks,9/19/2022 10:59,9/22/2022 13:03,225410,15238
8642,McKees Rocks,9/19/2022 11:24,9/21/2022 12:52,32036,15207
8643,Pittsburgh Mills,9/19/2022 11:24,9/22/2022 12:08,32036,15207
8644,Akron,9/19/2022 11:49,9/23/2022 16:42,106102,15207
8645,Pittsburgh Mills,9/19/2022 12:09,9/23/2022 11:23,178907,44514
8646,Pittsburgh Mills,9/19/2022 12:32,9/22/2022 13:43,258424,15209
8647,Pittsburgh Mills,9/19/2022 13:09,9/23/2022 9:25,212831,15220
8648,McKees Rocks,9/19/2022 14:03,9/30/2022 15:32,252594,44509
8649,Butler,9/19/2022 16:20,9/22/2022 13:50,254735,15317
8650,Butler,9/19/2022 20:02,9/22/2022 14:26,256790,15143
8651,Washington,9/19/2022 21:29,9/21/2022 9:16,143093,15201
8652,Boardman,9/19/2022 21:43,9/27/2022 11:49,18345,15044
8653,Butler,9/19/2022 22:59,9/22/2022 13:09,102437,15102
8654,Washington Big Box,9/19/2022 23:22,9/20/2022 16:04,51140,15090
8655,Pittsburgh Mills,9/19/2022 23:25,9/22/2022 12:25,38582,15234
8656,Beaver,9/19/2022 23:31,9/21/2022 8:47,30229,15217
8657,Washington Big Box,9/19/2022 23:43,9/21/2022 11:29,143261,15301
8658,McKees Rocks,9/20/2022 0:11,9/22/2022 15:10,8415,15317
8660,Beaver,9/20/2022 1:23,9/20/2022 13:58,260466,44515
8661,Warren,9/20/2022 1:27,9/20/2022 14:00,260466,44515
8662,Washington,9/20/2022 4:02,9/21/2022 14:27,50034,15129
8663,Butler,9/20/2022 4:17,9/22/2022 14:13,236278,15143
8664,Washington,9/20/2022 5:11,9/23/2022 9:29,39766,15220
8665,Pittsburgh Mills,9/20/2022 5:13,9/23/2022 8:38,52221,15227
8666,Washington,9/20/2022 5:52,9/21/2022 14:49,248412,15236
8667,McKees Rocks,9/20/2022 6:04,9/21/2022 12:30,44597,15216
8668,McKees Rocks,9/20/2022 6:39,9/21/2022 12:08,257881,15106
8669,Washington,9/20/2022 6:41,9/21/2022 12:06,257881,15106
8670,Washington,9/20/2022 6:57,9/22/2022 15:58,262163,15057
8671,Boardman,9/20/2022 7:41,9/26/2022 13:18,220585,15106
8672,Washington,9/20/2022 7:48,9/21/2022 9:33,248330,15209
8673,Washington Big Box,9/20/2022 7:50,9/21/2022 10:14,98640,15235
8674,Boardman,9/20/2022 8:13,9/26/2022 12:01,69515,15209
8675,Washington,9/20/2022 8:43,9/22/2022 12:47,261611,15243
8676,Pittsburgh Mills,9/20/2022 9:18,9/22/2022 14:55,1485,15317
8677,Pittsburgh Mills,9/20/2022 9:24,9/22/2022 13:49,210324,15209
8678,Pittsburgh Mills,9/20/2022 9:27,9/22/2022 11:36,43185,15210
8679,Butler,9/20/2022 9:35,9/23/2022 10:16,240531,15212
8680,Butler,9/20/2022 9:38,9/23/2022 13:40,262854,44515
8681,Pittsburgh Mills,9/20/2022 9:46,9/22/2022 14:17,179077,15212
8682,Pittsburgh Mills,9/20/2022 9:49,9/27/2022 17:42,11098,15055
8683,Pittsburgh Mills,9/20/2022 9:54,9/22/2022 15:44,71508,15057
8684,Washington,9/20/2022 10:00,9/27/2022 10:27,87746,15235
8685,Pittsburgh Mills,9/20/2022 10:01,9/21/2022 15:37,87746,15235
8686,Pittsburgh Mills,9/20/2022 10:07,9/22/2022 15:47,256764,15044
8687,McKees Rocks,9/20/2022 10:11,9/22/2022 14:34,136760,15342
8688,McKees Rocks,9/20/2022 10:38,9/22/2022 13:48,254279,15317
8689,Boardman,9/20/2022 11:01,9/26/2022 10:48,24342,15237
8690,Pittsburgh Mills,9/20/2022 11:08,9/22/2022 11:52,263335,15213
8691,Pittsburgh Mills,9/20/2022 11:46,9/21/2022 16:13,224205,15218
8692,McKees Rocks,9/20/2022 13:01,9/21/2022 13:12,218724,15208
8693,McKees Rocks,9/20/2022 13:40,9/21/2022 12:13,51434,15106
8694,Pittsburgh Mills,9/20/2022 14:20,9/22/2022 12:36,231413,15206
8695,McKees Rocks,9/20/2022 14:20,9/21/2022 13:24,231413,15206
8696,Beaver,9/20/2022 15:07,9/26/2022 13:25,257886,15207
8697,Washington,9/20/2022 15:47,9/21/2022 16:04,232541,15234
8698,Washington,9/20/2022 15:50,9/21/2022 15:47,56973,15102
8699,Pittsburgh Mills,9/20/2022 17:23,9/22/2022 16:39,240670,15221
8700,Pittsburgh Mills,9/20/2022 17:55,9/23/2022 11:59,3567,15301
8701,Beaver,9/20/2022 19:12,9/23/2022 15:52,238328,15143
8702,Pittsburgh Mills,9/20/2022 19:33,9/22/2022 14:14,238328,15143
8703,Washington,9/20/2022 21:35,9/22/2022 11:53,196566,15226
8704,Butler,9/20/2022 22:05,9/26/2022 18:40,133457,15102
8705,Washington,9/20/2022 22:44,9/22/2022 12:21,240347,15217
8706,Butler,9/20/2022 23:16,9/23/2022 15:50,236278,15143
8707,Pittsburgh Mills,9/20/2022 23:22,9/22/2022 13:07,181862,15216
8708,Pittsburgh Mills,9/20/2022 23:23,9/22/2022 13:01,62139,15226
8709,Pittsburgh Mills,9/20/2022 23:26,9/23/2022 10:36,49485,15301
8710,Beaver,9/20/2022 23:52,9/26/2022 17:15,151458,15236
8711,Pittsburgh Mills,9/21/2022 0:00,9/22/2022 16:36,140337,15221
8712,Butler,9/21/2022 0:01,9/26/2022 14:14,140337,15221
8713,McKees Rocks,9/21/2022 0:15,9/22/2022 13:32,564,15317
8714,Pittsburgh Mills,9/21/2022 1:00,9/27/2022 13:17,261611,15243
8715,Pittsburgh Mills,9/21/2022 2:38,9/22/2022 11:59,65249,15213
8716,Butler,9/21/2022 3:31,9/26/2022 17:24,129120,15236
8717,Washington Big Box,9/21/2022 4:47,9/22/2022 14:25,256790,15143
8718,Pittsburgh Mills,9/21/2022 5:12,9/21/2022 16:01,133114,15218
8719,Pittsburgh Mills,9/21/2022 5:49,9/26/2022 11:30,167802,15237
8720,Washington,9/21/2022 5:51,9/21/2022 15:41,14650,15102
8721,Butler,9/21/2022 5:54,9/26/2022 16:46,236605,15236
8722,Washington,9/21/2022 6:05,9/21/2022 14:44,146545,15236
8723,Butler,9/21/2022 6:24,9/23/2022 14:53,48287,15218
8724,Washington,9/21/2022 6:27,9/22/2022 16:21,48287,15218
8725,McKees Rocks,9/21/2022 6:44,9/22/2022 13:31,69515,15209
8726,Butler,9/21/2022 6:48,9/23/2022 8:20,236785,15227
8727,Butler,9/21/2022 7:09,9/26/2022 17:03,249308,15236
8728,Pittsburgh Mills,9/21/2022 7:10,9/26/2022 17:05,249308,15236
8729,Butler,9/21/2022 7:14,9/26/2022 11:39,195845,15237
8730,Washington Big Box,9/21/2022 7:24,9/21/2022 15:13,103097,15236
8731,Pittsburgh Mills,9/21/2022 7:25,9/26/2022 17:31,263811,15236
8732,Washington,9/21/2022 7:29,9/23/2022 9:08,13622,15220
8733,Pittsburgh Mills,9/21/2022 7:30,9/23/2022 10:04,39761,15057
8734,Butler,9/21/2022 7:31,9/23/2022 9:07,13622,15220
8735,Washington,9/21/2022 7:53,9/22/2022 16:39,257881,15106
8736,Pittsburgh Mills,9/21/2022 8:25,9/22/2022 15:01,47136,15237
8737,Pittsburgh Mills,9/21/2022 8:26,9/22/2022 12:40,184734,15226
8738,Pittsburgh Mills,9/21/2022 8:45,9/22/2022 14:48,110924,15237
8739,Washington,9/21/2022 9:01,9/23/2022 14:28,214158,15226
8740,Pittsburgh Mills,9/21/2022 9:02,9/23/2022 14:27,214158,15226
8741,Pittsburgh Mills,9/21/2022 9:06,9/26/2022 18:22,264834,15129
8742,Butler,9/21/2022 9:09,9/23/2022 14:26,237120,44446
8743,Pittsburgh Mills,9/21/2022 9:22,9/22/2022 13:47,264232,15205
8744,Pittsburgh Mills,9/21/2022 9:33,9/22/2022 15:17,24342,15237
8745,McKees Rocks,9/21/2022 9:34,9/26/2022 10:49,24342,15237
8746,McKees Rocks,9/21/2022 9:40,9/27/2022 14:37,8415,15317
8747,McKees Rocks,9/21/2022 9:43,9/23/2022 13:01,63928,15102
8748,Beaver,9/21/2022 10:17,9/26/2022 10:21,124042,15143
8749,Pittsburgh Mills,9/21/2022 10:54,9/23/2022 9:18,13544,15220
8750,Pittsburgh Mills,9/21/2022 11:02,9/22/2022 12:52,261779,15226
8751,Washington,9/21/2022 12:30,9/27/2022 14:49,127290,15317
8752,Pittsburgh Mills,9/21/2022 12:54,9/23/2022 8:22,239645,15227
8753,Pittsburgh Mills,9/21/2022 13:29,9/27/2022 13:45,262534,15317
8754,Butler,9/21/2022 14:53,9/23/2022 14:13,38582,15234
8755,Boardman,9/21/2022 14:57,9/23/2022 13:52,260466,44515
8756,Boardman,9/21/2022 15:11,9/23/2022 16:01,258700,44266
8757,Pittsburgh Mills,9/21/2022 18:30,9/26/2022 12:10,259970,15209
8758,Pittsburgh Mills,9/21/2022 19:10,9/23/2022 9:40,168294,15143
8759,Washington,9/21/2022 21:36,9/30/2022 11:34,243393,15057
8760,Boardman,9/21/2022 22:38,9/26/2022 9:59,93823,15090
8761,Pittsburgh Mills,9/21/2022 22:45,9/23/2022 10:53,46521,15301
8762,Pittsburgh Mills,9/21/2022 23:31,9/23/2022 12:53,87400,15102
8763,Washington,9/21/2022 23:36,9/23/2022 13:11,56973,15102
8764,Butler,9/21/2022 23:44,9/23/2022 14:30,71708,15226
8765,Pittsburgh Mills,9/21/2022 23:51,9/23/2022 8:15,59176,15227
8766,Warren,9/22/2022 1:03,9/23/2022 13:55,260466,44515
8767,McKees Rocks,9/22/2022 1:04,9/27/2022 13:02,261957,15241
8768,Butler,9/22/2022 1:40,9/26/2022 14:32,254279,15317
8769,Washington,9/22/2022 1:41,9/26/2022 16:58,146545,15236
8770,Beaver,9/22/2022 2:12,9/26/2022 14:26,133114,15218
8771,Boardman,9/22/2022 2:15,9/26/2022 14:27,133114,15218
8772,Butler,9/22/2022 3:32,9/26/2022 17:23,129120,15236
8773,McKees Rocks,9/22/2022 5:47,9/26/2022 14:31,254735,15317
8774,Beaver,9/22/2022 6:35,9/26/2022 16:45,236605,15236
8775,Pittsburgh Mills,9/22/2022 6:37,9/23/2022 8:48,18194,15234
8776,Washington,9/22/2022 6:57,9/26/2022 17:56,33781,15234
8777,Pittsburgh Mills,9/22/2022 7:07,9/26/2022 11:53,186144,15237
8778,Pittsburgh Mills,9/22/2022 7:41,9/26/2022 18:31,3495,15102
